0:0	Account: vuduymanhhp	 Name: êqeqeqeqeqee	 Level: 80	 IP Address: 27.67.181.121 : 30480
0:18	Account: gcity02	 Name: 02ÙThiªnÙNhÉn	 Level: 93	 IP Address: 118.68.71.60 : 36615
0:18	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 81	 IP Address: 42.118.129.73 : 50024
0:18	Account: tungdaika1980	 Name: hnÙyazing	 Level: 82	 IP Address: 58.187.21.208 : 45408
0:18	Account: hahaha2	 Name: oNgaMy	 Level: 80	 IP Address: 27.64.55.102 : 64996
0:18	Account: tranvinh05	 Name: Mylove	 Level: 80	 IP Address: 14.245.139.5 : 52837
0:18	Account: tranvinh01	 Name: Ù2ÙSaoÙ1ÙG¹ch	 Level: 90	 IP Address: 14.245.139.5 : 52838
0:18	Account: hung131101	 Name: D­¬ngB¶oYÕn	 Level: 81	 IP Address: 113.185.15.134 : 4152
0:18	Account: tranvinh03	 Name: IstÙMyÙlife	 Level: 82	 IP Address: 14.245.139.5 : 52839
0:18	Account: tumap3002	 Name: BuffLaiThoi	 Level: 88	 IP Address: 27.75.131.29 : 27884
0:18	Account: thanh13579	 Name: PHucHeo	 Level: 60	 IP Address: 112.197.176.153 : 49641
0:18	Account: thanh251290	 Name: TieuNguNhi	 Level: 60	 IP Address: 112.197.176.153 : 49642
0:18	Account: tungdaika1980a	 Name: hnÙsarapova	 Level: 79	 IP Address: 58.187.21.208 : 62336
0:18	Account: vunguyen1985	 Name: ThanhThanh	 Level: 76	 IP Address: 27.78.207.70 : 49321
0:18	Account: coca2	 Name: CanhSat111	 Level: 80	 IP Address: 14.246.75.89 : 28896
0:18	Account: bihulk004	 Name: 74ÙLinhÙSHXTÙ	 Level: 80	 IP Address: 42.117.84.197 : 49386
0:18	Account: sarin1990	 Name: DocXinh	 Level: 80	 IP Address: 27.69.147.127 : 30005
0:18	Account: coca3	 Name: CanhSat112	 Level: 80	 IP Address: 14.246.75.89 : 28897
0:18	Account: huy1714	 Name: ConMaVuDai	 Level: 80	 IP Address: 116.108.185.216 : 9795
0:18	Account: tranvinh04	 Name: HoaÙDiÙCungÙChñ	 Level: 82	 IP Address: 14.245.139.5 : 52840
0:18	Account: thaocanh6	 Name: ViÙTiÓuÙB¶o	 Level: 61	 IP Address: 117.4.153.3 : 49628
0:18	Account: huy1715	 Name: LöaÙThÇn	 Level: 80	 IP Address: 116.108.185.216 : 9797
0:18	Account: mapdl4	 Name: ThiªnÙNhÉn	 Level: 81	 IP Address: 14.168.28.44 : 53812
0:18	Account: quocviet1985	 Name: CauHaiTL	 Level: 82	 IP Address: 113.172.115.60 : 11445
0:18	Account: hung131104	 Name: HoµngPhñTrung	 Level: 81	 IP Address: 113.185.15.134 : 34057
0:18	Account: quocviet1986	 Name: CauHai	 Level: 84	 IP Address: 113.172.115.60 : 51284
0:18	Account: quocbaobp	 Name: NçiÙBuånÙKoÙTªn	 Level: 92	 IP Address: 27.64.55.102 : 64997
0:18	Account: mapdl3	 Name: TiªnÙTö	 Level: 80	 IP Address: 14.168.28.44 : 53813
0:18	Account: tumap3000	 Name: EmChoiLai	 Level: 88	 IP Address: 27.75.131.29 : 27886
0:18	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 92	 IP Address: 118.68.135.17 : 55036
0:18	Account: tungdaika1980b	 Name: hnÙraikage	 Level: 82	 IP Address: 58.187.21.208 : 42237
0:18	Account: kingvl1	 Name: ThñyTiªnTûTû	 Level: 80	 IP Address: 118.70.41.159 : 39951
0:18	Account: hung131102	 Name: Qu¸chTïngH­ng	 Level: 81	 IP Address: 113.185.15.134 : 57570
0:18	Account: minhvu25091990	 Name: Kamikaze	 Level: 80	 IP Address: 27.69.147.127 : 30516
0:18	Account: ngocbich01	 Name: sfasfaf	 Level: 80	 IP Address: 14.233.101.29 : 56158
0:18	Account: phamtungdhv2	 Name: ZzNgocCuxiZz	 Level: 81	 IP Address: 42.118.129.73 : 50026
0:18	Account: tumap3004	 Name: DamManhVao	 Level: 88	 IP Address: 27.75.131.29 : 27887
0:18	Account: quocviet1987	 Name: ChiHaiND	 Level: 82	 IP Address: 113.172.115.60 : 11447
0:18	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 81	 IP Address: 42.118.129.73 : 50027
0:18	Account: hahaha	 Name: B¸nhBétLäc	 Level: 80	 IP Address: 27.64.55.102 : 64999
0:18	Account: vunguyen1987	 Name: ThuyYen	 Level: 81	 IP Address: 27.78.207.70 : 49322
0:18	Account: thoakhungz3	 Name: CånÙDaÙL¹p	 Level: 84	 IP Address: 171.231.115.107 : 50114
0:18	Account: thoakhungz1	 Name: HètÙCøtÙLiÖng	 Level: 84	 IP Address: 171.231.115.107 : 50115
0:18	Account: nghibgnh	 Name: JX1ÙThanhÙLong	 Level: 81	 IP Address: 113.179.140.192 : 53765
0:18	Account: mapdl1	 Name: TiÕuNg¹oÙGiangHå	 Level: 87	 IP Address: 14.168.28.44 : 53814
0:18	Account: thoakhungz4	 Name: C¸iÙLångÙHeoÙN¸i	 Level: 85	 IP Address: 171.231.115.107 : 50116
0:18	Account: kimmalenhhai5	 Name: B­ímToNhÊtXãm	 Level: 82	 IP Address: 117.3.187.15 : 61901
0:18	Account: bihulk003	 Name: 74ÙTrinhÙSHXT	 Level: 80	 IP Address: 42.117.84.197 : 49389
0:18	Account: tumap3001	 Name: TrauBoGapNhau	 Level: 88	 IP Address: 27.75.131.29 : 27888
0:18	Account: thanh02468	 Name: TamGia	 Level: 74	 IP Address: 112.197.176.153 : 49643
0:18	Account: bihulk002	 Name: 74ÙNh©nÙSHXT	 Level: 80	 IP Address: 42.117.84.197 : 49390
0:18	Account: kimmalenhhai3	 Name: MÊtNgñV×ThiÕuS÷a	 Level: 82	 IP Address: 117.3.187.15 : 61902
0:18	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 84	 IP Address: 117.3.187.15 : 61903
0:18	Account: hung131103	 Name: §­êngTamLang	 Level: 81	 IP Address: 113.185.15.134 : 37485
0:18	Account: nonhantl	 Name: V«DanhÙThÇnÙT¨ng	 Level: 87	 IP Address: 118.68.135.17 : 55037
0:18	Account: kingvl4	 Name: ThñyTiªnTØTØ	 Level: 80	 IP Address: 118.70.41.159 : 31281
0:18	Account: mapdl2	 Name: §¹tÙMa	 Level: 79	 IP Address: 14.168.28.44 : 53817
0:18	Account: kingvl3	 Name: HáaLongCaCa	 Level: 81	 IP Address: 118.70.41.159 : 51776
0:18	Account: tungdaika1980c	 Name: hnÙosaka	 Level: 81	 IP Address: 58.187.21.208 : 38461
0:18	Account: thoakhungz2	 Name: §iÖpÙLiªnÙTó	 Level: 83	 IP Address: 171.231.115.107 : 50117
0:18	Account: hahaha1	 Name: oThieuLam	 Level: 80	 IP Address: 27.64.55.102 : 65001
0:18	Account: tranvinh02	 Name: HuúnhÙNi	 Level: 81	 IP Address: 14.245.139.5 : 52841
0:18	Account: gcity06	 Name: test5doc	 Level: 80	 IP Address: 118.68.71.60 : 24624
0:18	Account: bihulk001	 Name: 74ÙLu©nÙSHXT	 Level: 80	 IP Address: 42.117.84.197 : 49391
0:18	Account: longyen011	 Name: TiÓuÙYÕn	 Level: 75	 IP Address: 14.187.192.110 : 49716
0:18	Account: bihulk005	 Name: 74ÙVåÙSHXT	 Level: 80	 IP Address: 42.117.84.197 : 49392
0:18	Account: coca1	 Name: CanhSat110	 Level: 80	 IP Address: 14.246.75.89 : 28898
0:18	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 84	 IP Address: 118.68.135.17 : 55038
0:18	Account: kingvl2	 Name: KimLongKaKa	 Level: 83	 IP Address: 118.70.41.159 : 55840
0:18	Account: huynhtrongtri	 Name: ÙKiÕmÙPhongÙKim	 Level: 80	 IP Address: 118.68.135.17 : 55039
0:18	Account: thaocanh5	 Name: ThiªnÙH¹ÙV«ÙSong	 Level: 58	 IP Address: 117.4.153.3 : 49629
0:18	Account: vunguyen1986	 Name: BoomBoom	 Level: 79	 IP Address: 27.78.207.70 : 49323
0:18	Account: quocviet1988	 Name: ChiHaiNM	 Level: 81	 IP Address: 113.172.115.60 : 51286
0:18	Account: longyen010	 Name: MrÙLong	 Level: 88	 IP Address: 14.187.192.110 : 49718
0:18	Account: huy1713	 Name: SonGoKu	 Level: 80	 IP Address: 116.108.185.216 : 9814
0:18	Account: kimmalenhhai4	 Name: ChimToNhÊtXãm	 Level: 83	 IP Address: 117.3.187.15 : 61904
0:18	Account: coca03	 Name: CanhSat115	 Level: 80	 IP Address: 14.246.75.89 : 28899
0:18	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 171.232.113.243 : 55576
0:18	Account: gamethu	 Name: KhaiCheckGame	 Level: 5	 IP Address: 171.232.113.243 : 55577
0:19	Account: bihulk01	 Name: 74ÙBiÙSHXT	 Level: 92	 IP Address: 42.117.84.197 : 49394
0:19	Account: minsimon1	 Name: ÙDÇnÙSG	 Level: 92	 IP Address: 14.230.179.226 : 49292
0:19	Account: gamethu	 Name: KhaiCheckGame	 Level: 5	 IP Address: 171.232.113.243 : 55581
0:20	Account: gamethu	 Name: teasfefwfwaf	 Level: 1	 IP Address: 171.232.113.243 : 55583
0:20	Account: ngocbich01	 Name: sfasfaf	 Level: 80	 IP Address: 14.233.101.29 : 56165
0:20	Account: qwqwqw3	 Name: ThÈmÙV¹nÙTam	 Level: 82	 IP Address: 171.249.236.64 : 61664
0:20	Account: tumap3000	 Name: EmChoiLai	 Level: 88	 IP Address: 27.75.131.29 : 27895
0:20	Account: gamethu	 Name: teasfefwfwaf	 Level: 80	 IP Address: 171.232.113.243 : 55585
0:20	Account: vuduymanhhp	 Name: êqeqeqeqeqee	 Level: 80	 IP Address: 27.67.181.121 : 2425
0:20	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.249.236.64 : 61669
0:21	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 60	 IP Address: 118.68.135.17 : 55041
0:21	Account: nonhannd	 Name: ÙMécÙUyÓnÙThanh	 Level: 1	 IP Address: 118.68.135.17 : 55045
0:22	Account: ngocbich01	 Name: sfasfaf	 Level: 80	 IP Address: 14.233.101.29 : 56173
0:23	Account: thangvl5	 Name: 5HáaCaCa	 Level: 80	 IP Address: 183.80.215.160 : 51968
0:24	Account: qwqwqw4	 Name: L÷ÙTøÙN­¬ng	 Level: 1	 IP Address: 171.249.236.64 : 61791
0:25	Account: minsimon	 Name: ÙSöuÙSG	 Level: 85	 IP Address: 14.230.179.226 : 49340
0:27	Account: gcity03	 Name: 03ÙNgaÙMi	 Level: 85	 IP Address: 118.68.71.60 : 19166
0:28	Account: samsimon	 Name: ÙTýÙSG	 Level: 86	 IP Address: 14.230.179.226 : 49355
0:28	Account: gcity06	 Name: test5doc	 Level: 80	 IP Address: 118.68.71.60 : 17134
0:28	Account: vunguyen1985	 Name: ThanhThanh	 Level: 76	 IP Address: 27.78.207.70 : 49325
0:29	Account: minhvu25091990	 Name: Kamikaze	 Level: 80	 IP Address: 27.69.147.127 : 60156
0:29	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 91	 IP Address: 14.230.179.226 : 49362
0:30	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 86	 IP Address: 118.68.71.60 : 15709
0:32	Account: nonhancl	 Name: HµnÙL©mÙNhi	 Level: 78	 IP Address: 118.68.135.17 : 55055
0:34	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 86	 IP Address: 118.68.71.60 : 28266
0:35	Account: nonhancl	 Name: XÝchLuyÖnTiªnTö	 Level: 1	 IP Address: 118.68.135.17 : 55059
0:35	Account: thangvl1	 Name: VDBTGr	 Level: 73	 IP Address: 183.80.215.160 : 51974
0:36	Account: thangvl2	 Name: NMBTGr	 Level: 71	 IP Address: 183.80.215.160 : 51976
0:36	Account: thangvl3	 Name: DMBTGr	 Level: 76	 IP Address: 183.80.215.160 : 51978
0:36	Account: thangvl4	 Name: 5DBTGr	 Level: 73	 IP Address: 183.80.215.160 : 51980
0:36	Account: thangvl5	 Name: 5HáaCaCa	 Level: 80	 IP Address: 183.80.215.160 : 51982
0:37	Account: thangvl6	 Name: 6§­¬ngCaCa	 Level: 80	 IP Address: 183.80.215.160 : 51984
0:37	Account: thangvl7	 Name: 7NgamyTûtû	 Level: 80	 IP Address: 183.80.215.160 : 51986
0:37	Account: thangvl8	 Name: 8C«nL«nCaCa	 Level: 80	 IP Address: 183.80.215.160 : 51988
0:42	Account: minsimon	 Name: ÙRinÙSG	 Level: 1	 IP Address: 14.230.179.226 : 49422
0:43	Account: gcity05	 Name: testthuyyen	 Level: 80	 IP Address: 118.68.71.60 : 28204
0:43	Account: coca3	 Name: CanhSat112	 Level: 80	 IP Address: 14.246.75.89 : 28929
0:44	Account: vu25091990	 Name: XinhGai6	 Level: 80	 IP Address: 27.69.147.127 : 60228
0:47	Account: ngocbich01	 Name: NgocBich01	 Level: 5	 IP Address: 14.233.101.29 : 56257
0:48	Account: bihulk04	 Name: 74ÙBÐÙSHXT	 Level: 86	 IP Address: 42.117.84.197 : 49630
0:48	Account: gcity01	 Name: 01ÙThiÕuÙL©m	 Level: 86	 IP Address: 118.68.71.60 : 46625
0:49	Account: bihulk01	 Name: 74ÙBiÙSHXT	 Level: 92	 IP Address: 42.117.84.197 : 49638
0:49	Account: bihulk04	 Name: 74ÙBÐÙSHXT	 Level: 86	 IP Address: 42.117.84.197 : 49643
0:49	Account: gcity03	 Name: 03ÙNgaÙMi	 Level: 85	 IP Address: 118.68.71.60 : 33697
0:53	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 14.233.101.29 : 56284
0:53	Account: gcity06	 Name: test5doc	 Level: 80	 IP Address: 118.68.71.60 : 46340
0:53	Account: phamtungdhv5	 Name: ZzThaiSonzZ	 Level: 1	 IP Address: 42.118.129.73 : 50190
0:58	Account: mrbuno1	 Name: Ph­íc3§ª	 Level: 84	 IP Address: 27.72.30.43 : 60635
0:59	Account: mrbuno2	 Name: Ph­íc4§ª	 Level: 85	 IP Address: 27.72.30.43 : 60702
1:0	Account: nonhanty	 Name: B¨ngÙT©mÙTiªnÙTö	 Level: 65	 IP Address: 118.68.135.17 : 55091
1:1	Account: nonhancl	 Name: HµnÙL©mÙNhi	 Level: 78	 IP Address: 118.68.135.17 : 55093
1:1	Account: nonhancl	 Name: XÝchLuyÖnTiªnTö	 Level: 80	 IP Address: 118.68.135.17 : 55095
1:2	Account: nonhanty	 Name: B¨ngÙT©mÙTiªnÙTö	 Level: 65	 IP Address: 118.68.135.17 : 55097
1:3	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 60	 IP Address: 118.68.135.17 : 55100
1:3	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 125	 IP Address: 14.233.101.29 : 56340
1:3	Account: nonhannd	 Name: ÙMécÙUyÓnÙThanh	 Level: 80	 IP Address: 118.68.135.17 : 55103
1:6	Account: coca3	 Name: CanhSat112	 Level: 80	 IP Address: 14.246.75.89 : 28953
1:6	Account: mrbuno3	 Name: Ph­íc5§ª	 Level: 86	 IP Address: 27.72.30.43 : 51504
1:6	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.249.236.64 : 62523
1:11	Account: mrbuno4	 Name: Ph­íc6§ª	 Level: 83	 IP Address: 27.72.30.43 : 51530
1:12	Account: gcity01	 Name: test01	 Level: 1	 IP Address: 118.68.71.60 : 19490
1:14	Account: gcity02	 Name: 01ÙChaÙMµy	 Level: 5	 IP Address: 118.68.71.60 : 60509
1:14	Account: gcity03	 Name: 02ÙMÑÙMµy	 Level: 5	 IP Address: 118.68.71.60 : 44379
1:15	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 86	 IP Address: 118.68.71.60 : 26228
1:16	Account: gcity05	 Name: tétban	 Level: 11	 IP Address: 118.68.71.60 : 35359
1:17	Account: gcity06	 Name: dspk10	 Level: 10	 IP Address: 118.68.71.60 : 26561
1:17	Account: vu25091990	 Name: XinhGai5	 Level: 80	 IP Address: 27.69.147.127 : 60382
1:19	Account: qwqwqw	 Name: ¢uÙD­¬ngÙPhong	 Level: 82	 IP Address: 171.249.236.64 : 62602
1:21	Account: gcity02	 Name: 02ÙThiªnÙNhÉn	 Level: 93	 IP Address: 118.68.71.60 : 26675
1:21	Account: gcity03	 Name: 03ÙNgaÙMi	 Level: 85	 IP Address: 118.68.71.60 : 44270
1:22	Account: gcity04	 Name: datau01	 Level: 5	 IP Address: 118.68.71.60 : 44215
1:23	Account: gcity04	 Name: giudo01	 Level: 80	 IP Address: 118.68.71.60 : 16442
1:25	Account: vunguyen1988	 Name: ThienNhanKich	 Level: 80	 IP Address: 27.78.207.70 : 49333
1:25	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 1	 IP Address: 42.118.129.73 : 50558
1:29	Account: gcity04	 Name: datau01	 Level: 5	 IP Address: 118.68.71.60 : 48439
1:30	Account: gcity04	 Name: giudo01	 Level: 80	 IP Address: 118.68.71.60 : 21827
1:30	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 86	 IP Address: 118.68.71.60 : 5687
1:36	Account: kimmalenhhai6	 Name: MÊtKinhRåi	 Level: 1	 IP Address: 117.3.187.15 : 62141
1:37	Account: kimmalenhhai3	 Name: MÊtNgñV×ThiÕuS÷a	 Level: 82	 IP Address: 117.3.187.15 : 62143
1:38	Account: vunguyen1989	 Name: NgaMyDN	 Level: 1	 IP Address: 27.78.207.70 : 49338
1:42	Account: minsimon	 Name: ÙRinÙSG	 Level: 80	 IP Address: 14.230.179.226 : 49595
1:52	Account: minhvu25091990	 Name: Kamikaze	 Level: 80	 IP Address: 27.69.147.127 : 60563
1:57	Account: gcity07	 Name: HçÙTrîÙT©nÙThñ	 Level: 1	 IP Address: 118.68.71.60 : 4476
1:57	Account: gcity04	 Name: datau01	 Level: 5	 IP Address: 118.68.71.60 : 48973
1:58	Account: gcity04	 Name: giudo01	 Level: 80	 IP Address: 118.68.71.60 : 47283
1:58	Account: gcity04	 Name: 04Ù§­êngÙM«n	 Level: 86	 IP Address: 118.68.71.60 : 59881
