2018-09-18 00:00:41	[Battle Log] Ending Misson Begin
2018-09-18 00:00:41	[Battle Log] battle is ending. now member count=0:0
2018-09-18 00:00:41	[Battle Log] Sorting World Ladder
2018-09-18 00:00:41	[Battle Log] Awarding Activity
2018-09-18 00:00:41	[Battle Log] Awarding Single Player
2018-09-18 00:00:41	[Battle Log] Awarding by Result
2018-09-18 00:00:41	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-18 00:00:41	Khu vùc Trung cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-18 00:00:41	[Battle Log] Ready for kick Out
2018-09-18 00:00:41	[Battle Log] Ending Misson End
2018-09-18 00:00:41	[Battle Log] Ending Misson Begin
2018-09-18 00:00:41	[Battle Log] battle is ending. now member count=0:0
2018-09-18 00:00:41	[Battle Log] Sorting World Ladder
2018-09-18 00:00:41	[Battle Log] Awarding Activity
2018-09-18 00:00:41	[Battle Log] Awarding Single Player
2018-09-18 00:00:41	[Battle Log] Awarding by Result
2018-09-18 00:00:41	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-18 00:00:41	Khu vùc Cao cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-18 00:00:41	[Battle Log] Ready for kick Out
2018-09-18 00:00:41	[Battle Log] Ending Misson End
2018-09-18 00:00:41	[Battle Log] Ending Misson Begin
2018-09-18 00:00:41	[Battle Log] battle is ending. now member count=0:0
2018-09-18 00:00:41	[Battle Log] Sorting World Ladder
2018-09-18 00:00:41	[Battle Log] Awarding Activity
2018-09-18 00:00:41	[Battle Log] Awarding Single Player
2018-09-18 00:00:41	[Battle Log] Awarding by Result
2018-09-18 00:00:41	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-18 00:00:41	Khu vùc S¬ cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-18 00:00:41	[Battle Log] Ready for kick Out
2018-09-18 00:00:41	[Battle Log] Ending Misson End
2018-09-18 08:50:41	Battle Start :1rule20Issue1
2018-09-18 08:50:41	Battle Start :1rule20Issue1
2018-09-18 08:50:41	Battle Start :1rule20Issue1
2018-09-18 09:00:41	butcher battle is entering fight state. now member count=0:0
2018-09-18 09:00:41	butcher battle is entering fight state. now member count=0:0
2018-09-18 09:00:41	butcher battle is entering fight state. now member count=0:0
2018-09-18 09:21:00	[Thiªn Tr× MËt C¶nh][4tÇng]	2018-09-18 09:21			Boss Hoµng Nhan Qu¶ng D­¬ng ë tÇng 4 Thiªn Tr× MËt C¶nh xuÊt hiÖn.
2018-09-18 10:00:41	[Battle Log] Ending Misson Begin
2018-09-18 10:00:41	[Battle Log] battle is ending. now member count=0:0
2018-09-18 10:00:41	[Battle Log] Sorting World Ladder
2018-09-18 10:00:41	[Battle Log] Awarding Activity
2018-09-18 10:00:41	[Battle Log] Awarding Single Player
2018-09-18 10:00:41	[Battle Log] Awarding by Result
2018-09-18 10:00:41	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-18 10:00:41	Khu vùc S¬ cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-18 10:00:41	[Battle Log] Ready for kick Out
2018-09-18 10:00:41	[Battle Log] Ending Misson End
2018-09-18 10:00:41	[Battle Log] Ending Misson Begin
2018-09-18 10:00:41	[Battle Log] battle is ending. now member count=0:0
2018-09-18 10:00:41	[Battle Log] Sorting World Ladder
2018-09-18 10:00:41	[Battle Log] Awarding Activity
2018-09-18 10:00:41	[Battle Log] Awarding Single Player
2018-09-18 10:00:41	[Battle Log] Awarding by Result
2018-09-18 10:00:41	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-18 10:00:41	Khu vùc Trung cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-18 10:00:41	[Battle Log] Ready for kick Out
2018-09-18 10:00:41	[Battle Log] Ending Misson End
2018-09-18 10:00:41	[Battle Log] Ending Misson Begin
2018-09-18 10:00:41	[Battle Log] battle is ending. now member count=0:0
2018-09-18 10:00:41	[Battle Log] Sorting World Ladder
2018-09-18 10:00:41	[Battle Log] Awarding Activity
2018-09-18 10:00:41	[Battle Log] Awarding Single Player
2018-09-18 10:00:41	[Battle Log] Awarding by Result
2018-09-18 10:00:41	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-18 10:00:41	Khu vùc Cao cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-18 10:00:41	[Battle Log] Ready for kick Out
2018-09-18 10:00:41	[Battle Log] Ending Misson End
2018-09-18 10:50:41	Battle Start :1rule20Issue1
2018-09-18 10:50:41	Battle Start :1rule20Issue1
2018-09-18 10:50:41	Battle Start :1rule20Issue1
2018-09-18 11:00:40	butcher battle is entering fight state. now member count=0:0
2018-09-18 11:00:40	butcher battle is entering fight state. now member count=0:0
2018-09-18 11:00:40	butcher battle is entering fight state. now member count=0:0
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	80,1790,3310
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	80,1797,3357
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	80,1557,3259
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	80,1562,3391
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	80,1793,3296
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1794,3008
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1724,2976
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1705,3058
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1405,3424
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1805,3011
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1669,3014
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1420,3384
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1392,3345
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1407,3415
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1410,3404
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1722,3016
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1723,3052
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1382,3357
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1352,3187
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	162,1338,3274
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1254,3394
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1324,3372
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1290,3373
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1626,2744
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1623,2731
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1645,2715
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1644,2821
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1262,3352
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1319,3386
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1340,3389
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1214,3354
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1691,2864
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1629,2861
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1333,3395
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	176,1620,2752
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1512,3329
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1434,3251
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1772,3309
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1481,3408
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1434,3251
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1688,3311
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1688,3311
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1560,3136
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1632,3078
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1693,3184
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1699,3260
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1483,3235
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1484,3533
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1699,3260
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	174,1512,3329
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,1952,4740
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,1832,4438
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,2082,4468
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,1851,4569
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,1832,4438
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,2065,4281
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,2035,4605
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,2035,4605
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,1896,4631
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,2065,4281
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,2249,4582
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,2065,4281
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,1991,4353
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,1948,4694
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	121,1827,4510
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1723,3024
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1421,3239
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1695,3292
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1731,3303
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1551,3214
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1629,3318
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1629,3318
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1723,3024
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1731,3303
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1736,3224
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1695,3292
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1629,3318
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1723,3024
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1562,3282
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	153,1698,3528
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1798,3263
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1640,3009
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1859,3295
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1640,3009
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1798,3263
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1683,3018
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1752,3284
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1822,3099
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1602,3038
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1508,3349
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1683,3018
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1360,2974
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1822,3099
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1508,3349
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	101,1602,3038
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1587,3078
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1590,3361
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1600,3002
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1587,3078
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1600,3002
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1710,3296
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1513,3257
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1587,3078
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1722,3038
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1521,3174
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1587,3078
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1722,3038
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1504,3266
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1513,3257
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	99,1631,3075
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1571,3074
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1571,3074
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1599,3046
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1538,3063
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1683,3064
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1806,3111
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1721,3069
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1903,3238
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1683,3064
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1538,3063
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1773,3142
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1485,3084
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1576,3250
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1543,3224
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	100,1485,3084
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3505,5847
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3624,6035
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3685,5843
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3724,6299
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3661,6071
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3505,5847
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3624,6035
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3624,6035
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3591,6448
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3661,6071
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3661,6071
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3685,5843
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3505,6351
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3650,6330
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	20,3749,6038
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	53,1546,3333
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	53,1721,3105
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	53,1710,3303
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	53,1757,3220
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	53,1543,3304
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	53,1757,3220
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	53,1416,3226
2018-09-18 11:30:42	Tue Sep 18 11:30:42 2018	53,1398,3086
