2018-09-22 00:00:40	[Battle Log] Ending Misson Begin
2018-09-22 00:00:40	[Battle Log] battle is ending. now member count=0:0
2018-09-22 00:00:40	[Battle Log] Sorting World Ladder
2018-09-22 00:00:40	[Battle Log] Awarding Activity
2018-09-22 00:00:40	[Battle Log] Awarding Single Player
2018-09-22 00:00:40	[Battle Log] Awarding by Result
2018-09-22 00:00:40	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-22 00:00:40	Khu vùc S¬ cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-22 00:00:40	[Battle Log] Ready for kick Out
2018-09-22 00:00:40	[Battle Log] Ending Misson End
2018-09-22 00:00:40	[Battle Log] Ending Misson Begin
2018-09-22 00:00:40	[Battle Log] battle is ending. now member count=0:0
2018-09-22 00:00:40	[Battle Log] Sorting World Ladder
2018-09-22 00:00:40	[Battle Log] Awarding Activity
2018-09-22 00:00:40	[Battle Log] Awarding Single Player
2018-09-22 00:00:40	[Battle Log] Awarding by Result
2018-09-22 00:00:40	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-22 00:00:40	Khu vùc Cao cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-22 00:00:40	[Battle Log] Ready for kick Out
2018-09-22 00:00:40	[Battle Log] Ending Misson End
2018-09-22 00:00:40	[Battle Log] Ending Misson Begin
2018-09-22 00:00:40	[Battle Log] battle is ending. now member count=0:0
2018-09-22 00:00:40	[Battle Log] Sorting World Ladder
2018-09-22 00:00:40	[Battle Log] Awarding Activity
2018-09-22 00:00:40	[Battle Log] Awarding Single Player
2018-09-22 00:00:40	[Battle Log] Awarding by Result
2018-09-22 00:00:40	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-22 00:00:40	Khu vùc Trung cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-22 00:00:40	[Battle Log] Ready for kick Out
2018-09-22 00:00:40	[Battle Log] Ending Misson End
2018-09-22 08:50:41	Battle Start :1rule20Issue1
2018-09-22 08:50:41	Battle Start :1rule20Issue1
2018-09-22 08:50:41	Battle Start :1rule20Issue1
2018-09-22 09:00:40	butcher battle is entering fight state. now member count=0:0
2018-09-22 09:00:40	butcher battle is entering fight state. now member count=0:0
2018-09-22 09:00:40	butcher battle is entering fight state. now member count=0:0
2018-09-22 10:00:40	[Battle Log] Ending Misson Begin
2018-09-22 10:00:40	[Battle Log] battle is ending. now member count=0:0
2018-09-22 10:00:40	[Battle Log] Sorting World Ladder
2018-09-22 10:00:40	[Battle Log] Awarding Activity
2018-09-22 10:00:40	[Battle Log] Awarding Single Player
2018-09-22 10:00:40	[Battle Log] Awarding by Result
2018-09-22 10:00:40	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-22 10:00:40	Khu vùc S¬ cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-22 10:00:40	[Battle Log] Ready for kick Out
2018-09-22 10:00:40	[Battle Log] Ending Misson End
2018-09-22 10:00:40	[Battle Log] Ending Misson Begin
2018-09-22 10:00:40	[Battle Log] battle is ending. now member count=0:0
2018-09-22 10:00:40	[Battle Log] Sorting World Ladder
2018-09-22 10:00:40	[Battle Log] Awarding Activity
2018-09-22 10:00:40	[Battle Log] Awarding Single Player
2018-09-22 10:00:40	[Battle Log] Awarding by Result
2018-09-22 10:00:40	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-22 10:00:40	Khu vùc Trung cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-22 10:00:40	[Battle Log] Ready for kick Out
2018-09-22 10:00:40	[Battle Log] Ending Misson End
2018-09-22 10:00:40	[Battle Log] Ending Misson Begin
2018-09-22 10:00:40	[Battle Log] battle is ending. now member count=0:0
2018-09-22 10:00:40	[Battle Log] Sorting World Ladder
2018-09-22 10:00:40	[Battle Log] Awarding Activity
2018-09-22 10:00:40	[Battle Log] Awarding Single Player
2018-09-22 10:00:40	[Battle Log] Awarding by Result
2018-09-22 10:00:40	Do phe b¹i kh«ng cã ng­êi ch¬i, phe th¾ng kh«ng ®­îc tÆng th­ëng!
2018-09-22 10:00:40	Khu vùc Cao cÊp ChiÕn sù ®· kÕt thóc, tû lÖ ®iÓm tÝch lòy lµ 0:0
2018-09-22 10:00:40	[Battle Log] Ready for kick Out
2018-09-22 10:00:40	[Battle Log] Ending Misson End
2018-09-22 10:50:41	Battle Start :1rule20Issue1
2018-09-22 10:50:41	Battle Start :1rule20Issue1
2018-09-22 10:50:41	Battle Start :1rule20Issue1
2018-09-22 11:00:40	butcher battle is entering fight state. now member count=0:0
2018-09-22 11:00:40	butcher battle is entering fight state. now member count=0:0
2018-09-22 11:00:40	butcher battle is entering fight state. now member count=0:0
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1480,3063
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1460,3035
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1476,3258
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1502,3020
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1457,3268
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1492,3287
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1502,3041
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1441,3300
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1528,3318
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1502,2990
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1441,3300
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1442,3065
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1464,3056
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1476,2996
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	1,1492,2983
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,3320,4933
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,3332,4876
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,3265,4839
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,3348,4876
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,2970,5228
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,3331,4942
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,3312,4850
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,2920,5185
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,3302,4802
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,2957,5165
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,3324,4876
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,2911,5163
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,3369,4909
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,2950,5235
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	11,2909,5243
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1452,2877
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1518,2934
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1589,2829
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1526,2947
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1589,3302
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1551,2909
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1589,2829
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1459,2888
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1577,2849
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1589,2829
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1561,2964
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1564,3264
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1589,3302
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1580,3294
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	37,1580,3294
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1439,3051
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1349,3492
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1353,3098
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1384,3136
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1400,3351
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1347,3432
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1346,3470
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1419,3160
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1428,3089
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1384,3125
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1437,3145
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1341,3449
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1440,3062
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1413,3345
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	78,1420,3149
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	80,1544,3308
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	80,1770,3284
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	80,1833,3309
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	80,1792,3371
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	80,1546,3380
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	80,1801,3248
2018-09-22 11:30:42	Sat Sep 22 11:30:42 2018	80,1497,3261
